node_index,node_id,node_type,node_name,node_source
12376,2766,gene/protein,GMPR,NCBI
12380,2250,gene/protein,FGF5,NCBI
12383,80331,gene/protein,DNAJC5,NCBI
12387,192683,gene/protein,SCAMP5,NCBI
12389,64240,gene/protein,ABCG5,NCBI
12390,653067,gene/protein,XAGE1B,NCBI
12395,55521,gene/protein,TRIM36,NCBI
12398,81562,gene/protein,LMAN2L,NCBI
12399,6512,gene/protein,SLC1A7,NCBI
12406,26050,gene/protein,SLITRK5,NCBI
12414,55613,gene/protein,MTMR8,NCBI
12420,55959,gene/protein,SULF2,NCBI
12422,57038,gene/protein,RARS2,NCBI
12427,9993,gene/protein,DGCR2,NCBI
12428,51156,gene/protein,SERPINA10,NCBI
12431,1557,gene/protein,CYP2C19,NCBI
12434,1551,gene/protein,CYP3A7,NCBI
12440,201475,gene/protein,RAB12,NCBI
12450,203228,gene/protein,C9orf72,NCBI
12454,169792,gene/protein,GLIS3,NCBI
12455,222256,gene/protein,CDHR3,NCBI
12460,2020,gene/protein,EN2,NCBI
12462,128869,gene/protein,PIGU,NCBI
12465,11010,gene/protein,GLIPR1,NCBI
12467,157680,gene/protein,VPS13B,NCBI
12469,486,gene/protein,FXYD2,NCBI
12474,2294,gene/protein,FOXF1,NCBI
12479,635,gene/protein,BHMT,NCBI
12482,54970,gene/protein,TTC12,NCBI
12484,84068,gene/protein,SLC10A7,NCBI
12485,5239,gene/protein,PGM5,NCBI
12489,6530,gene/protein,SLC6A2,NCBI
12490,85377,gene/protein,MICALL1,NCBI
12491,10645,gene/protein,CAMKK2,NCBI
12493,57492,gene/protein,ARID1B,NCBI
12500,23576,gene/protein,DDAH1,NCBI
12509,10333,gene/protein,TLR6,NCBI
12510,51083,gene/protein,GAL,NCBI
12517,121642,gene/protein,ALKBH2,NCBI
12518,1497,gene/protein,CTNS,NCBI
12519,116039,gene/protein,OSR2,NCBI
12523,4825,gene/protein,NKX6-1,NCBI
12525,55210,gene/protein,ATAD3A,NCBI
12528,8642,gene/protein,DCHS1,NCBI
12537,6716,gene/protein,SRD5A2,NCBI
12538,2693,gene/protein,GHSR,NCBI
12539,93664,gene/protein,CADPS2,NCBI
12544,286410,gene/protein,ATP11C,NCBI
12548,2658,gene/protein,GDF2,NCBI
12550,482,gene/protein,ATP1B2,NCBI
12554,4594,gene/protein,MMUT,NCBI
12555,4317,gene/protein,MMP8,NCBI
12556,54503,gene/protein,ZDHHC13,NCBI
12560,10746,gene/protein,MAP3K2,NCBI
12571,57554,gene/protein,LRRC7,NCBI
12572,24,gene/protein,ABCA4,NCBI
12573,1299,gene/protein,COL9A3,NCBI
12580,4504,gene/protein,MT3,NCBI
12583,128439,gene/protein,SNHG11,NCBI
12585,57538,gene/protein,ALPK3,NCBI
12586,126,gene/protein,ADH1C,NCBI
12592,81532,gene/protein,MOB2,NCBI
12594,25974,gene/protein,MMACHC,NCBI
12596,3645,gene/protein,INSRR,NCBI
12597,53637,gene/protein,S1PR5,NCBI
12606,150962,gene/protein,PUS10,NCBI
12607,203068,gene/protein,TUBB,NCBI
12608,254122,gene/protein,SNX32,NCBI
12610,55359,gene/protein,STYK1,NCBI
12611,27123,gene/protein,DKK2,NCBI
12612,5168,gene/protein,ENPP2,NCBI
12613,3346,gene/protein,HTN1,NCBI
12614,9138,gene/protein,ARHGEF1,NCBI
12617,51703,gene/protein,ACSL5,NCBI
12618,10266,gene/protein,RAMP2,NCBI
12619,51547,gene/protein,SIRT7,NCBI
12620,6447,gene/protein,SCG5,NCBI
12621,80818,gene/protein,ZNF436,NCBI
12625,23139,gene/protein,MAST2,NCBI
12626,282974,gene/protein,STK32C,NCBI
12629,57817,gene/protein,HAMP,NCBI
12630,113130,gene/protein,CDCA5,NCBI
12636,4826,gene/protein,NNAT,NCBI
12637,22996,gene/protein,TTC39A,NCBI
12641,26034,gene/protein,IPCEF1,NCBI
12647,54848,gene/protein,ARHGEF38,NCBI
12650,22854,gene/protein,NTNG1,NCBI
12652,57595,gene/protein,PDZD4,NCBI
12653,8644,gene/protein,AKR1C3,NCBI
12656,55733,gene/protein,HHAT,NCBI
12657,50507,gene/protein,NOX4,NCBI
12663,6556,gene/protein,SLC11A1,NCBI
12664,5961,gene/protein,PRPH2,NCBI
12667,26140,gene/protein,TTLL3,NCBI
12669,27113,gene/protein,BBC3,NCBI
12671,27146,gene/protein,FAM184B,NCBI
12675,3250,gene/protein,HPR,NCBI
12678,59284,gene/protein,CACNG7,NCBI
12680,23213,gene/protein,SULF1,NCBI
12682,9120,gene/protein,SLC16A6,NCBI
12687,57393,gene/protein,CLTRN,NCBI
12691,2918,gene/protein,GRM8,NCBI
12692,4494,gene/protein,MT1F,NCBI
12693,6487,gene/protein,ST3GAL3,NCBI
12695,23096,gene/protein,IQSEC2,NCBI
12698,63826,gene/protein,SRR,NCBI
12701,142685,gene/protein,ASB15,NCBI
12702,54995,gene/protein,OXSM,NCBI
12705,53632,gene/protein,PRKAG3,NCBI
12707,23284,gene/protein,ADGRL3,NCBI
12712,26499,gene/protein,PLEK2,NCBI
12713,6580,gene/protein,SLC22A1,NCBI
12715,8817,gene/protein,FGF18,NCBI
12721,80025,gene/protein,PANK2,NCBI
12724,2913,gene/protein,GRM3,NCBI
12729,1581,gene/protein,CYP7A1,NCBI
12733,4072,gene/protein,EPCAM,NCBI
12740,1235,gene/protein,CCR6,NCBI
12749,161424,gene/protein,NOP9,NCBI
12759,57128,gene/protein,LYRM4,NCBI
12763,64167,gene/protein,ERAP2,NCBI
12764,954,gene/protein,ENTPD2,NCBI
12766,5222,gene/protein,PGA5,NCBI
12767,84735,gene/protein,CNDP1,NCBI
12769,1545,gene/protein,CYP1B1,NCBI
12774,3483,gene/protein,IGFALS,NCBI
12775,55213,gene/protein,RCBTB1,NCBI
12777,3426,gene/protein,CFI,NCBI
12780,112398,gene/protein,EGLN2,NCBI
12781,80832,gene/protein,APOL4,NCBI
12783,57526,gene/protein,PCDH19,NCBI
12790,84215,gene/protein,ZNF541,NCBI
12791,53345,gene/protein,TM6SF2,NCBI
12793,64761,gene/protein,PARP12,NCBI
12795,389840,gene/protein,MAP3K15,NCBI
12799,727897,gene/protein,MUC5B,NCBI
12801,7103,gene/protein,TSPAN8,NCBI
12802,8804,gene/protein,CREG1,NCBI
12805,3976,gene/protein,LIF,NCBI
12808,430,gene/protein,ASCL2,NCBI
12809,51339,gene/protein,DACT1,NCBI
12812,81876,gene/protein,RAB1B,NCBI
12816,4583,gene/protein,MUC2,NCBI
12818,7504,gene/protein,XK,NCBI
12823,84665,gene/protein,MYPN,NCBI
12825,10347,gene/protein,ABCA7,NCBI
12837,54538,gene/protein,ROBO4,NCBI
12842,7442,gene/protein,TRPV1,NCBI
12843,146862,gene/protein,UNC45B,NCBI
12844,2914,gene/protein,GRM4,NCBI
12847,83992,gene/protein,CTTNBP2,NCBI
12850,57338,gene/protein,JPH3,NCBI
12856,8811,gene/protein,GALR2,NCBI
12857,117579,gene/protein,RLN3,NCBI
12858,55163,gene/protein,PNPO,NCBI
12868,5146,gene/protein,PDE6C,NCBI
12870,5178,gene/protein,PEG3,NCBI
12875,222894,gene/protein,FERD3L,NCBI
12876,5122,gene/protein,PCSK1,NCBI
12879,84171,gene/protein,LOXL4,NCBI
12881,26191,gene/protein,PTPN22,NCBI
12884,283349,gene/protein,RASSF3,NCBI
12885,11251,gene/protein,PTGDR2,NCBI
12888,7399,gene/protein,USH2A,NCBI
12891,90411,gene/protein,MCFD2,NCBI
12892,55870,gene/protein,ASH1L,NCBI
12893,1215,gene/protein,CMA1,NCBI
12907,121260,gene/protein,SLC15A4,NCBI
12911,4585,gene/protein,MUC4,NCBI
12915,51088,gene/protein,KLHL5,NCBI
12922,154141,gene/protein,MBOAT1,NCBI
12925,51360,gene/protein,MBTPS2,NCBI
12927,26278,gene/protein,SACS,NCBI
12931,84251,gene/protein,SGIP1,NCBI
12936,54894,gene/protein,RNF43,NCBI
12937,6870,gene/protein,TACR3,NCBI
12944,124872,gene/protein,B4GALNT2,NCBI
12946,3236,gene/protein,HOXD10,NCBI
12947,60487,gene/protein,TRMT11,NCBI
12952,9437,gene/protein,NCR1,NCBI
12954,84879,gene/protein,MFSD2A,NCBI
12967,11185,gene/protein,INMT,NCBI
12971,8685,gene/protein,MARCO,NCBI
12978,246,gene/protein,ALOX15,NCBI
12980,64421,gene/protein,DCLRE1C,NCBI
12983,51292,gene/protein,GMPR2,NCBI
12987,79632,gene/protein,FAM184A,NCBI
12989,7976,gene/protein,FZD3,NCBI
12990,90273,gene/protein,CEACAM21,NCBI
12992,10239,gene/protein,AP3S2,NCBI
12997,54567,gene/protein,DLL4,NCBI
13004,79840,gene/protein,NHEJ1,NCBI
13006,168002,gene/protein,DACT2,NCBI
13009,221981,gene/protein,THSD7A,NCBI
13014,8929,gene/protein,PHOX2B,NCBI
13015,6902,gene/protein,TBCA,NCBI
13018,23025,gene/protein,UNC13A,NCBI
13019,220136,gene/protein,CFAP53,NCBI
13020,29901,gene/protein,SAC3D1,NCBI
13021,283849,gene/protein,EXOC3L1,NCBI
13023,55781,gene/protein,RIOK2,NCBI
13024,4987,gene/protein,OPRL1,NCBI
13026,201305,gene/protein,SPNS3,NCBI
13029,84899,gene/protein,TMTC4,NCBI
13034,56655,gene/protein,POLE4,NCBI
13036,9423,gene/protein,NTN1,NCBI
13039,6006,gene/protein,RHCE,NCBI
13040,23767,gene/protein,FLRT3,NCBI
13046,256471,gene/protein,MFSD8,NCBI
13048,9057,gene/protein,SLC7A6,NCBI
13051,5569,gene/protein,PKIA,NCBI
13052,81858,gene/protein,SHARPIN,NCBI
13053,3126,gene/protein,HLA-DRB4,NCBI
13056,124626,gene/protein,ZPBP2,NCBI
13070,8074,gene/protein,FGF23,NCBI
13073,1082,gene/protein,CGB3,NCBI
13074,317772,gene/protein,H2AC21,NCBI
13075,28,gene/protein,ABO,NCBI
13077,10326,gene/protein,SIRPB1,NCBI
13078,2657,gene/protein,GDF1,NCBI
13081,147372,gene/protein,CCBE1,NCBI
13084,7057,gene/protein,THBS1,NCBI
13086,8572,gene/protein,PDLIM4,NCBI
13088,8284,gene/protein,KDM5D,NCBI
13097,1636,gene/protein,ACE,NCBI
13098,10864,gene/protein,SLC22A7,NCBI
13103,59350,gene/protein,RXFP1,NCBI
13105,5723,gene/protein,PSPH,NCBI
13107,9909,gene/protein,DENND4B,NCBI
13115,1010,gene/protein,CDH12,NCBI
13121,286053,gene/protein,NSMCE2,NCBI
13122,3291,gene/protein,HSD11B2,NCBI
13129,57030,gene/protein,SLC17A7,NCBI
13135,4668,gene/protein,NAGA,NCBI
13138,57646,gene/protein,USP28,NCBI
13145,9201,gene/protein,DCLK1,NCBI
13147,55742,gene/protein,PARVA,NCBI
13153,79934,gene/protein,COQ8B,NCBI
13160,384,gene/protein,ARG2,NCBI
13161,7077,gene/protein,TIMP2,NCBI
13165,116135,gene/protein,LRRC3B,NCBI
13166,342510,gene/protein,CD300E,NCBI
13169,3118,gene/protein,HLA-DQA2,NCBI
13171,9473,gene/protein,THEMIS2,NCBI
13174,3067,gene/protein,HDC,NCBI
13181,55654,gene/protein,TMEM127,NCBI
13184,1805,gene/protein,DPT,NCBI
13185,2646,gene/protein,GCKR,NCBI
13187,1033,gene/protein,CDKN3,NCBI
13188,57465,gene/protein,TBC1D24,NCBI
13191,83483,gene/protein,PLVAP,NCBI
13194,55357,gene/protein,TBC1D2,NCBI
13202,58484,gene/protein,NLRC4,NCBI
13205,199,gene/protein,AIF1,NCBI
13210,79153,gene/protein,GDPD3,NCBI
13213,65267,gene/protein,WNK3,NCBI
13214,54658,gene/protein,UGT1A1,NCBI
13221,55277,gene/protein,FGGY,NCBI
13222,50508,gene/protein,NOX3,NCBI
13223,57670,gene/protein,KIAA1549,NCBI
13227,221749,gene/protein,PXDC1,NCBI
13228,154791,gene/protein,FMC1,NCBI
13230,5244,gene/protein,ABCB4,NCBI
13234,79930,gene/protein,DOK3,NCBI
13242,79661,gene/protein,NEIL1,NCBI
13245,6372,gene/protein,CXCL6,NCBI
13246,152002,gene/protein,XXYLT1,NCBI
13248,140683,gene/protein,BPIFA2,NCBI
13257,6833,gene/protein,ABCC8,NCBI
13258,84258,gene/protein,SYT3,NCBI
13259,8714,gene/protein,ABCC3,NCBI
13264,9508,gene/protein,ADAMTS3,NCBI
13269,6609,gene/protein,SMPD1,NCBI
13271,8822,gene/protein,FGF17,NCBI
13273,80212,gene/protein,CCDC92,NCBI
13274,91807,gene/protein,MYLK3,NCBI
13275,206358,gene/protein,SLC36A1,NCBI
13276,64077,gene/protein,LHPP,NCBI
13277,128674,gene/protein,PROKR2,NCBI
13280,146909,gene/protein,KIF18B,NCBI
13281,7429,gene/protein,VIL1,NCBI
13284,387032,gene/protein,ZKSCAN4,NCBI
13285,10045,gene/protein,SH2D3A,NCBI
13289,27445,gene/protein,PCLO,NCBI
13291,23101,gene/protein,MCF2L2,NCBI
13292,85443,gene/protein,DCLK3,NCBI
13297,3814,gene/protein,KISS1,NCBI
13298,10400,gene/protein,PEMT,NCBI
13299,4520,gene/protein,MTF1,NCBI
13300,89796,gene/protein,NAV1,NCBI
13301,139285,gene/protein,AMER1,NCBI
13302,400916,gene/protein,CHCHD10,NCBI
13309,57575,gene/protein,PCDH10,NCBI
13313,6715,gene/protein,SRD5A1,NCBI
13316,51725,gene/protein,FBXO40,NCBI
13317,55669,gene/protein,MFN1,NCBI
13319,7032,gene/protein,TFF2,NCBI
13320,8821,gene/protein,INPP4B,NCBI
13321,10659,gene/protein,CELF2,NCBI
13323,80168,gene/protein,MOGAT2,NCBI
13326,246744,gene/protein,STH,NCBI
13330,131,gene/protein,ADH7,NCBI
13331,5150,gene/protein,PDE7A,NCBI
13334,83942,gene/protein,TSSK1B,NCBI
13338,8542,gene/protein,APOL1,NCBI
13339,8537,gene/protein,BCAS1,NCBI
13341,64651,gene/protein,CSRNP1,NCBI
13345,7079,gene/protein,TIMP4,NCBI
13346,7424,gene/protein,VEGFC,NCBI
13354,83986,gene/protein,FAM234A,NCBI
13355,105,gene/protein,ADARB2,NCBI
13357,57449,gene/protein,PLEKHG5,NCBI
13360,119391,gene/protein,GSTO2,NCBI
13364,80018,gene/protein,NAA25,NCBI
13365,219771,gene/protein,CCNY,NCBI
13366,10991,gene/protein,SLC38A3,NCBI
13370,9211,gene/protein,LGI1,NCBI
13373,131566,gene/protein,DCBLD2,NCBI
13375,6557,gene/protein,SLC12A1,NCBI
13376,6751,gene/protein,SSTR1,NCBI
13377,3747,gene/protein,KCNC2,NCBI
13382,7127,gene/protein,TNFAIP2,NCBI
13388,85481,gene/protein,PSKH2,NCBI
13396,84159,gene/protein,ARID5B,NCBI
13398,55600,gene/protein,ITLN1,NCBI
13400,114609,gene/protein,TIRAP,NCBI
13406,6947,gene/protein,TCN1,NCBI
13409,148738,gene/protein,HJV,NCBI
13416,6793,gene/protein,STK10,NCBI
13423,26230,gene/protein,TIAM2,NCBI
13425,26269,gene/protein,FBXO8,NCBI
13427,201163,gene/protein,FLCN,NCBI
13430,25890,gene/protein,ABI3BP,NCBI
13434,55785,gene/protein,FGD6,NCBI
13439,6698,gene/protein,SPRR1A,NCBI
13453,8694,gene/protein,DGAT1,NCBI
13455,6514,gene/protein,SLC2A2,NCBI
13457,10846,gene/protein,PDE10A,NCBI
13459,83933,gene/protein,HDAC10,NCBI
13461,153020,gene/protein,RASGEF1B,NCBI
13463,148022,gene/protein,TICAM1,NCBI
13478,55862,gene/protein,ECHDC1,NCBI
13479,55690,gene/protein,PACS1,NCBI
13481,27134,gene/protein,TJP3,NCBI
13484,54363,gene/protein,HAO1,NCBI
13492,9723,gene/protein,SEMA3E,NCBI
13494,3779,gene/protein,KCNMB1,NCBI
13498,60675,gene/protein,PROK2,NCBI
13499,7045,gene/protein,TGFBI,NCBI
13503,23208,gene/protein,SYT11,NCBI
13504,2900,gene/protein,GRIK4,NCBI
13509,53919,gene/protein,SLCO1C1,NCBI
13515,9056,gene/protein,SLC7A7,NCBI
13516,54796,gene/protein,BNC2,NCBI
13517,56155,gene/protein,TEX14,NCBI
13528,51166,gene/protein,AADAT,NCBI
13530,56849,gene/protein,TCEAL7,NCBI
13531,150094,gene/protein,SIK1,NCBI
13534,85458,gene/protein,DIXDC1,NCBI
13535,7482,gene/protein,WNT2B,NCBI
13537,84466,gene/protein,MEGF10,NCBI
13538,166614,gene/protein,DCLK2,NCBI
13541,57509,gene/protein,MTUS1,NCBI
13547,6002,gene/protein,RGS12,NCBI
13550,1293,gene/protein,COL6A3,NCBI
13552,2028,gene/protein,ENPEP,NCBI
13555,84273,gene/protein,NOA1,NCBI
13557,8862,gene/protein,APLN,NCBI
13560,80095,gene/protein,ZNF606,NCBI
13564,152789,gene/protein,JAKMIP1,NCBI
13566,1139,gene/protein,CHRNA7,NCBI
13567,8701,gene/protein,DNAH11,NCBI
13570,1673,gene/protein,DEFB4A,NCBI
13571,6511,gene/protein,SLC1A6,NCBI
13573,84725,gene/protein,PLEKHA8,NCBI
13575,10861,gene/protein,SLC26A1,NCBI
13576,7366,gene/protein,UGT2B15,NCBI
13580,10631,gene/protein,POSTN,NCBI
13581,9600,gene/protein,PITPNM1,NCBI
13586,2304,gene/protein,FOXE1,NCBI
13589,5367,gene/protein,PMCH,NCBI
13591,57470,gene/protein,LRRC47,NCBI
13604,84873,gene/protein,ADGRG7,NCBI
13614,2837,gene/protein,UTS2R,NCBI
13615,7473,gene/protein,WNT3,NCBI
13616,9965,gene/protein,FGF19,NCBI
13617,134864,gene/protein,TAAR1,NCBI
13619,83729,gene/protein,INHBE,NCBI
13620,1260,gene/protein,CNGA2,NCBI
13627,84187,gene/protein,TMEM164,NCBI
13628,8404,gene/protein,SPARCL1,NCBI
13640,84876,gene/protein,ORAI1,NCBI
13642,129787,gene/protein,TMEM18,NCBI
13643,6448,gene/protein,SGSH,NCBI
13647,114879,gene/protein,OSBPL5,NCBI
13651,81887,gene/protein,LAS1L,NCBI
13652,84628,gene/protein,NTNG2,NCBI
13653,922,gene/protein,CD5L,NCBI
13657,64375,gene/protein,IKZF4,NCBI
13661,51320,gene/protein,MEX3C,NCBI
13672,144455,gene/protein,E2F7,NCBI
13673,3547,gene/protein,IGSF1,NCBI
13686,8728,gene/protein,ADAM19,NCBI
13688,222,gene/protein,ALDH3B2,NCBI
13689,50801,gene/protein,KCNK4,NCBI
13690,23630,gene/protein,KCNE5,NCBI
13692,9881,gene/protein,TRANK1,NCBI
13697,8800,gene/protein,PEX11A,NCBI
13698,112817,gene/protein,HOGA1,NCBI
13699,9024,gene/protein,BRSK2,NCBI
13700,56955,gene/protein,MEPE,NCBI
13702,55534,gene/protein,MAML3,NCBI
13706,2582,gene/protein,GALE,NCBI
13707,113189,gene/protein,CHST14,NCBI
13709,11132,gene/protein,CAPN10,NCBI
13710,5638,gene/protein,PRRG1,NCBI
13717,23362,gene/protein,PSD3,NCBI
13718,26047,gene/protein,CNTNAP2,NCBI
13719,10370,gene/protein,CITED2,NCBI
13723,282617,gene/protein,IFNL3,NCBI
13736,23245,gene/protein,ASTN2,NCBI
13740,10125,gene/protein,RASGRP1,NCBI
13745,79092,gene/protein,CARD14,NCBI
13748,57217,gene/protein,TTC7A,NCBI
13751,6586,gene/protein,SLIT3,NCBI
13753,3116,gene/protein,HLA-DPB2,NCBI
13755,613212,gene/protein,CTXN3,NCBI
13756,10859,gene/protein,LILRB1,NCBI
13757,9304,gene/protein,SNORD22,NCBI
13758,170302,gene/protein,ARX,NCBI
13761,9148,gene/protein,NEURL1,NCBI
13769,51302,gene/protein,CYP39A1,NCBI
13771,1005,gene/protein,CDH7,NCBI
13774,6346,gene/protein,CCL1,NCBI
13775,26298,gene/protein,EHF,NCBI
13779,10178,gene/protein,TENM1,NCBI
13780,123016,gene/protein,TTC8,NCBI
13785,55008,gene/protein,HERC6,NCBI
13790,8564,gene/protein,KMO,NCBI
13791,5266,gene/protein,PI3,NCBI
13800,886,gene/protein,CCKAR,NCBI
13803,27035,gene/protein,NOX1,NCBI
13805,6508,gene/protein,SLC4A3,NCBI
13807,1565,gene/protein,CYP2D6,NCBI
13808,23258,gene/protein,DENND5A,NCBI
13809,84830,gene/protein,ADTRP,NCBI
13818,25780,gene/protein,RASGRP3,NCBI
13830,80790,gene/protein,CMIP,NCBI
13836,395,gene/protein,ARHGAP6,NCBI
13840,345930,gene/protein,ECT2L,NCBI
13841,2565,gene/protein,GABRG1,NCBI
13842,4948,gene/protein,OCA2,NCBI
13845,56479,gene/protein,KCNQ5,NCBI
13851,56899,gene/protein,ANKS1B,NCBI
13854,27127,gene/protein,SMC1B,NCBI
13856,81792,gene/protein,ADAMTS12,NCBI
13863,27164,gene/protein,SALL3,NCBI
13865,10788,gene/protein,IQGAP2,NCBI
13867,79366,gene/protein,HMGN5,NCBI
13868,53836,gene/protein,GPR87,NCBI
13870,57480,gene/protein,PLEKHG1,NCBI
13872,3786,gene/protein,KCNQ3,NCBI
13877,57001,gene/protein,SDHAF3,NCBI
13878,124,gene/protein,ADH1A,NCBI
13883,55601,gene/protein,DDX60,NCBI
13884,140628,gene/protein,GATA5,NCBI
13885,5314,gene/protein,PKHD1,NCBI
13903,280,gene/protein,AMY2B,NCBI
13905,90355,gene/protein,MACIR,NCBI
13915,11024,gene/protein,LILRA1,NCBI
13919,2835,gene/protein,GPR12,NCBI
13922,4829,gene/protein,NMBR,NCBI
13923,5238,gene/protein,PGM3,NCBI
13926,54986,gene/protein,ULK4,NCBI
13936,7177,gene/protein,TPSAB1,NCBI
13937,10371,gene/protein,SEMA3A,NCBI
13938,56670,gene/protein,SUCNR1,NCBI
13939,50838,gene/protein,TAS2R13,NCBI
13940,11156,gene/protein,PTP4A3,NCBI
13948,5375,gene/protein,PMP2,NCBI
13951,9843,gene/protein,HEPH,NCBI
13959,8643,gene/protein,PTCH2,NCBI
13963,23305,gene/protein,ACSL6,NCBI
13967,55728,gene/protein,N4BP2,NCBI
13975,259197,gene/protein,NCR3,NCBI
13976,64241,gene/protein,ABCG8,NCBI
13977,5288,gene/protein,PIK3C2G,NCBI
13981,125972,gene/protein,CALR3,NCBI
13982,27165,gene/protein,GLS2,NCBI
13983,151056,gene/protein,PLB1,NCBI
13986,132789,gene/protein,GNPDA2,NCBI
13987,259217,gene/protein,HSPA12A,NCBI
13988,91179,gene/protein,SCARF2,NCBI
13991,266629,gene/protein,SEC14L3,NCBI
13992,24147,gene/protein,FJX1,NCBI
13993,115352,gene/protein,FCRL3,NCBI
13999,6546,gene/protein,SLC8A1,NCBI
14002,7425,gene/protein,VGF,NCBI
14003,64109,gene/protein,CRLF2,NCBI
14007,57140,gene/protein,RNPEPL1,NCBI
14009,4477,gene/protein,MSMB,NCBI
14014,DB00180,drug,Flunisolide,DrugBank
14016,DB00253,drug,Medrysone,DrugBank
14017,DB00324,drug,Fluorometholone,DrugBank
14018,DB00394,drug,Beclomethasone dipropionate,DrugBank
14019,DB00443,drug,Betamethasone,DrugBank
14020,DB00588,drug,Fluticasone propionate,DrugBank
14021,DB00591,drug,Fluocinolone acetonide,DrugBank
14023,DB00620,drug,Triamcinolone,DrugBank
14024,DB00635,drug,Prednisone,DrugBank
14026,DB00663,drug,Flumethasone,DrugBank
14028,DB00741,drug,Hydrocortisone,DrugBank
14029,DB00846,drug,Flurandrenolide,DrugBank
14030,DB00860,drug,Prednisolone,DrugBank
14031,DB00896,drug,Rimexolone,DrugBank
14032,DB01013,drug,Clobetasol propionate,DrugBank
14033,DB01047,drug,Fluocinonide,DrugBank
14034,DB01222,drug,Budesonide,DrugBank
14036,DB01410,drug,Ciclesonide,DrugBank
14038,DB08906,drug,Fluticasone furoate,DrugBank
14042,DB14539,drug,Hydrocortisone acetate,DrugBank
14050,DB15566,drug,Prednisolone acetate,DrugBank
14052,DB00162,drug,Vitamin A,DrugBank
14054,DB00163,drug,Vitamin E,DrugBank
14059,DB00279,drug,Liothyronine,DrugBank
14060,DB00451,drug,Levothyroxine,DrugBank
14061,DB00586,drug,Diclofenac,DrugBank
14062,DB00861,drug,Diflunisal,DrugBank
14063,DB01093,drug,Dimethyl sulfoxide,DrugBank
14106,DB00200,drug,Hydroxocobalamin,DrugBank
14108,DB09270,drug,Ubidecarenone,DrugBank
14112,DB00926,drug,Etretinate,DrugBank
14113,DB04942,drug,Tamibarotene,DrugBank
14115,DB01294,drug,Bismuth subsalicylate,DrugBank
14127,DB00104,drug,Octreotide,DrugBank
14128,DB00126,drug,Ascorbic acid,DrugBank
14129,DB00137,drug,Lutein,DrugBank
14132,DB00165,drug,Pyridoxine,DrugBank
14133,DB00214,drug,Torasemide,DrugBank
14134,DB00220,drug,Nelfinavir,DrugBank
14135,DB00227,drug,Lovastatin,DrugBank
14137,DB00237,drug,Butabarbital,DrugBank
14138,DB00238,drug,Nevirapine,DrugBank
14139,DB00245,drug,Benzatropine,DrugBank
14140,DB00246,drug,Ziprasidone,DrugBank
14141,DB00252,drug,Phenytoin,DrugBank
14142,DB00264,drug,Metoprolol,DrugBank
14143,DB00266,drug,Dicoumarol,DrugBank
14144,DB00273,drug,Topiramate,DrugBank
14145,DB00274,drug,Cefmetazole,DrugBank
14147,DB00286,drug,Conjugated estrogens,DrugBank
14148,DB00289,drug,Atomoxetine,DrugBank
14150,DB00295,drug,Morphine,DrugBank
14152,DB00310,drug,Chlorthalidone,DrugBank
14153,DB00313,drug,Valproic acid,DrugBank
14154,DB00316,drug,Acetaminophen,DrugBank
14155,DB00317,drug,Gefitinib,DrugBank
14156,DB00321,drug,Amitriptyline,DrugBank
14157,DB00327,drug,Hydromorphone,DrugBank
14158,DB00328,drug,Indomethacin,DrugBank
14159,DB00332,drug,Ipratropium,DrugBank
14161,DB00334,drug,Olanzapine,DrugBank
14162,DB00335,drug,Atenolol,DrugBank
14163,DB00343,drug,Diltiazem,DrugBank
14164,DB00404,drug,Alprazolam,DrugBank
14166,DB00414,drug,Acetohexamide,DrugBank
14167,DB00415,drug,Ampicillin,DrugBank
14168,DB00421,drug,Spironolactone,DrugBank
14170,DB00432,drug,Trifluridine,DrugBank
14172,DB00456,drug,Cefalotin,DrugBank
14173,DB00458,drug,Imipramine,DrugBank
14175,DB00461,drug,Nabumetone,DrugBank
14176,DB00472,drug,Fluoxetine,DrugBank
14177,DB00476,drug,Duloxetine,DrugBank
14178,DB00477,drug,Chlorpromazine,DrugBank
14179,DB00481,drug,Raloxifene,DrugBank
14180,DB00490,drug,Buspirone,DrugBank
14181,DB00495,drug,Zidovudine,DrugBank
14183,DB00500,drug,Tolmetin,DrugBank
14184,DB00503,drug,Ritonavir,DrugBank
14185,DB00512,drug,Vancomycin,DrugBank
14186,DB00515,drug,Cisplatin,DrugBank
14187,DB00530,drug,Erlotinib,DrugBank
14188,DB00537,drug,Ciprofloxacin,DrugBank
14189,DB00540,drug,Nortriptyline,DrugBank
14190,DB00544,drug,Fluorouracil,DrugBank
14191,DB00554,drug,Piroxicam,DrugBank
14192,DB00555,drug,Lamotrigine,DrugBank
14193,DB00557,drug,Hydroxyzine,DrugBank
14194,DB00563,drug,Methotrexate,DrugBank
14195,DB00567,drug,Cephalexin,DrugBank
14196,DB00571,drug,Propranolol,DrugBank
14197,DB00573,drug,Fenoprofen,DrugBank
14198,DB00575,drug,Clonidine,DrugBank
14199,DB00576,drug,Sulfamethizole,DrugBank
